[2024-12-12 00:56:41,412: INFO: utils]: yaml  file: config.yaml loaded successfully
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: '07/05/2002' (Confidence: 1.00)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: '5Y' (Confidence: 0.20)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: 'MALE' (Confidence: 1.00)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: '8' (Confidence: 1.00)
[2025-05-26 17:13:51,218: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.27)
[2025-05-26 17:13:51,219: INFO: ocr_engine]: OCR Output: '8173 2997 3675' (Confidence: 0.92)
[2025-05-26 17:13:51,219: INFO: ocr_engine]: OCR Output: 'ArT' (Confidence: 0.42)
[2025-05-26 17:13:51,219: INFO: ocr_engine]: OCR Output: 'HHR ,' (Confidence: 0.34)
[2025-05-26 17:13:51,219: INFO: ocr_engine]: OCR Output: 'T 4a' (Confidence: 0.36)
[2025-05-26 17:13:51,219: INFO: ocr_engine]: Final Extracted Text: |Govermentorindia|Abhishek Tiwari|1|DOB|07/05/2002|MALE|8|8173 2997 3675|ArT|HHR ,|T 4a|
[2025-05-26 17:13:51,243: INFO: app]: Text extracted and information parsed from ID card.
[2025-05-26 17:13:51,382: INFO: sql_connection]: No records found.
[2025-05-26 17:13:51,500: INFO: sql_connection]: No records found.
[2025-05-26 17:13:51,501: INFO: sql_connection]: No duplicate records found.
[2025-05-26 17:13:51,539: INFO: face_verification]: Extracting embeddings from: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:13:51,560: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:14:52,249: INFO: face_verification]: Successfully retrieved face embeddings.
[2025-05-26 17:14:52,306: ERROR: sql_connection]: Error inserting records into users table: 1292 (22007): Incorrect datetime value: '07-05-2002' for column 'dob' at row 1
[2025-05-26 17:17:04,782: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:17:04,786: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:17:04,790: INFO: app]: ID card type selected: PAN
[2025-05-26 17:17:04,791: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:17:15,696: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:17:15,697: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:17:15,699: INFO: app]: ID card type selected: PAN
[2025-05-26 17:17:15,700: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:17:15,702: ERROR: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2025-05-26 17:17:15,702: INFO: app]: Face image loaded.
[2025-05-26 17:17:15,704: ERROR: app]: No face image uploaded.
[2025-05-26 17:17:22,573: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:17:22,574: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:17:22,576: INFO: app]: ID card type selected: PAN
[2025-05-26 17:17:22,576: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:17:22,582: INFO: app]: Face image loaded.
[2025-05-26 17:17:22,584: INFO: app]: ID card image loaded.
[2025-05-26 17:17:22,608: INFO: preprocess]: ID card contours found at: (0, 2, 448, 263)
[2025-05-26 17:17:22,609: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:17:22,627: INFO: app]: ID card ROI extracted.
[2025-05-26 17:17:22,628: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:17:22,753: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:17:22,756: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:22,760: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:22,760: INFO: app]: Faces extracted and saved.
[2025-05-26 17:17:22,761: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:17:22,761: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:22,761: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:17:25,071: INFO: face_verification]: DeepFace result: {'verified': False, 'distance': 0.9156504141372567, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 103, 'h': 103, 'left_eye': (96, 64), 'right_eye': (60, 67)}, 'img2': {'x': 14, 'y': 14, 'w': 58, 'h': 58, 'left_eye': None, 'right_eye': None}}, 'time': 2.31}
[2025-05-26 17:17:25,071: INFO: face_verification]: Face verification failed.
[2025-05-26 17:17:25,071: INFO: app]: Face verification status: failed.
[2025-05-26 17:17:33,642: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:17:33,644: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:17:33,645: INFO: app]: ID card type selected: PAN
[2025-05-26 17:17:33,646: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:17:33,648: INFO: app]: Face image loaded.
[2025-05-26 17:17:33,656: INFO: app]: ID card image loaded.
[2025-05-26 17:17:33,663: INFO: preprocess]: ID card contours found at: (133, 54, 743, 466)
[2025-05-26 17:17:33,664: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:17:33,676: INFO: app]: ID card ROI extracted.
[2025-05-26 17:17:33,676: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:17:33,802: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:17:33,804: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:33,807: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:33,807: INFO: app]: Faces extracted and saved.
[2025-05-26 17:17:33,807: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:17:33,807: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:33,807: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:17:34,370: INFO: face_verification]: DeepFace result: {'verified': True, 'distance': 0.07409229893142644, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 103, 'h': 103, 'left_eye': (96, 64), 'right_eye': (60, 67)}, 'img2': {'x': 28, 'y': 29, 'w': 104, 'h': 104, 'left_eye': (100, 69), 'right_eye': (60, 70)}}, 'time': 0.56}
[2025-05-26 17:17:34,370: INFO: face_verification]: Face verification successful.
[2025-05-26 17:17:34,370: INFO: app]: Face verification status: successful.
[2025-05-26 17:17:34,370: INFO: ocr_engine]: Text Extraction Started...
[2025-05-26 17:17:34,373: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-05-26 17:17:37,251: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:17:37,252: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:17:37,254: INFO: app]: ID card type selected: PAN
[2025-05-26 17:17:37,254: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:17:37,257: INFO: app]: Face image loaded.
[2025-05-26 17:17:37,266: INFO: app]: ID card image loaded.
[2025-05-26 17:17:37,271: INFO: preprocess]: ID card contours found at: (133, 54, 743, 466)
[2025-05-26 17:17:37,272: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:17:37,285: INFO: app]: ID card ROI extracted.
[2025-05-26 17:17:37,285: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:17:37,405: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:17:37,407: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:37,411: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:37,411: INFO: app]: Faces extracted and saved.
[2025-05-26 17:17:37,411: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:17:37,411: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:37,411: INFO: utils]: File exists at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:17:38,123: INFO: face_verification]: DeepFace result: {'verified': True, 'distance': 0.07409229893142644, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 103, 'h': 103, 'left_eye': (96, 64), 'right_eye': (60, 67)}, 'img2': {'x': 28, 'y': 29, 'w': 104, 'h': 104, 'left_eye': (100, 69), 'right_eye': (60, 70)}}, 'time': 0.71}
[2025-05-26 17:17:38,123: INFO: face_verification]: Face verification successful.
[2025-05-26 17:17:38,123: INFO: app]: Face verification status: successful.
[2025-05-26 17:17:38,124: INFO: ocr_engine]: Text Extraction Started...
[2025-05-26 17:17:38,125: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-05-26 17:17:38,360: INFO: ocr_engine]: Initializing OCR reader and processing image...
[2025-05-26 17:17:42,150: INFO: ocr_engine]: Initializing OCR reader and processing image...
[2025-05-26 17:17:42,851: INFO: ocr_engine]: OCR Output: 'HT HIET' (Confidence: 0.15)
[2025-05-26 17:17:42,851: INFO: ocr_engine]: OCR Output: 'Governmentonindia' (Confidence: 0.62)
[2025-05-26 17:17:42,851: INFO: ocr_engine]: OCR Output: 'Hfaved faart' (Confidence: 0.13)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: 'Abhishek Tiwari' (Confidence: 0.84)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: ']' (Confidence: 0.07)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: 'Sn ff' (Confidence: 0.12)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: 'DOB' (Confidence: 1.00)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: '07/05/2002' (Confidence: 1.00)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: '5r4' (Confidence: 0.15)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: 'MALE' (Confidence: 1.00)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: '8' (Confidence: 1.00)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.11)
[2025-05-26 17:17:42,852: INFO: ocr_engine]: OCR Output: '8173 2997 3675' (Confidence: 0.89)
[2025-05-26 17:17:42,853: INFO: ocr_engine]: OCR Output: 'HT 3THR,' (Confidence: 0.14)
[2025-05-26 17:17:42,853: INFO: ocr_engine]: OCR Output: 'H 4a' (Confidence: 0.11)
[2025-05-26 17:17:42,853: INFO: ocr_engine]: Final Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2025-05-26 17:17:42,856: INFO: app]: Text extracted and information parsed from ID card.
[2025-05-26 17:17:42,951: INFO: sql_connection]: No records found.
[2025-05-26 17:17:42,960: INFO: sql_connection]: No records found.
[2025-05-26 17:17:42,961: INFO: sql_connection]: No duplicate records found.
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: 'HT HIET' (Confidence: 0.15)
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: 'Governmentonindia' (Confidence: 0.62)
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: 'Hfaved faart' (Confidence: 0.13)
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: 'Abhishek Tiwari' (Confidence: 0.84)
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: ']' (Confidence: 0.07)
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: 'Sn ff' (Confidence: 0.12)
[2025-05-26 17:17:45,144: INFO: ocr_engine]: OCR Output: 'DOB' (Confidence: 1.00)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: '07/05/2002' (Confidence: 1.00)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: '5r4' (Confidence: 0.15)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: 'MALE' (Confidence: 1.00)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: '8' (Confidence: 1.00)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.11)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: '8173 2997 3675' (Confidence: 0.89)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: 'HT 3THR,' (Confidence: 0.14)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: OCR Output: 'H 4a' (Confidence: 0.11)
[2025-05-26 17:17:45,145: INFO: ocr_engine]: Final Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2025-05-26 17:17:45,146: INFO: app]: Text extracted and information parsed from ID card.
[2025-05-26 17:17:45,147: INFO: sql_connection]: No records found.
[2025-05-26 17:17:45,151: INFO: sql_connection]: No records found.
[2025-05-26 17:17:45,152: INFO: sql_connection]: No duplicate records found.
[2025-05-26 17:17:45,153: INFO: face_verification]: Extracting embeddings from: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:45,153: INFO: utils]: File exists at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:17:46,286: INFO: face_verification]: Successfully retrieved face embeddings.
[2025-05-26 17:17:46,292: ERROR: sql_connection]: Error inserting records into users table: 1292 (22007): Incorrect datetime value: '07-05-2002' for column 'dob' at row 1
[2025-05-26 17:17:46,294: INFO: app]: New user record inserted: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[2025-05-26 17:27:19,319: INFO: utils]: YAML file loaded: config.yaml
[2025-05-26 17:27:19,343: INFO: utils]: YAML file loaded: config.yaml
[2025-05-26 17:27:19,876: INFO: sql_connection]: Connection established with database
[2025-05-26 17:27:19,909: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:27:19,913: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:27:19,920: INFO: app]: ID card type selected: PAN
[2025-05-26 17:27:19,920: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:27:19,987: INFO: app]: Face image loaded.
[2025-05-26 17:27:19,996: INFO: app]: ID card image loaded.
[2025-05-26 17:27:20,125: INFO: preprocess]: ID card contours found at: (133, 54, 743, 466)
[2025-05-26 17:27:20,129: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:27:20,167: INFO: app]: ID card ROI extracted.
[2025-05-26 17:27:20,167: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:27:20,505: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:27:20,511: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:20,514: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:20,514: INFO: app]: Faces extracted and saved.
[2025-05-26 17:27:20,514: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:27:20,515: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:20,515: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:27:27,740: INFO: face_verification]: DeepFace result: {'verified': True, 'distance': 0.07409229893142644, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 103, 'h': 103, 'left_eye': (96, 64), 'right_eye': (60, 67)}, 'img2': {'x': 28, 'y': 29, 'w': 104, 'h': 104, 'left_eye': (100, 69), 'right_eye': (60, 70)}}, 'time': 7.22}
[2025-05-26 17:27:27,746: INFO: face_verification]: Face verification successful.
[2025-05-26 17:27:27,746: INFO: app]: Face verification status: successful.
[2025-05-26 17:27:27,746: INFO: ocr_engine]: Text Extraction Started...
[2025-05-26 17:27:27,755: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-05-26 17:27:32,137: INFO: ocr_engine]: Initializing OCR reader and processing image...
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'HT HIET' (Confidence: 0.15)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'Governmentonindia' (Confidence: 0.62)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'Hfaved faart' (Confidence: 0.13)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'Abhishek Tiwari' (Confidence: 0.84)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: ']' (Confidence: 0.07)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'Sn ff' (Confidence: 0.12)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'DOB' (Confidence: 1.00)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: '07/05/2002' (Confidence: 1.00)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: '5r4' (Confidence: 0.15)
[2025-05-26 17:27:35,389: INFO: ocr_engine]: OCR Output: 'MALE' (Confidence: 1.00)
[2025-05-26 17:27:35,390: INFO: ocr_engine]: OCR Output: '8' (Confidence: 1.00)
[2025-05-26 17:27:35,390: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.11)
[2025-05-26 17:27:35,390: INFO: ocr_engine]: OCR Output: '8173 2997 3675' (Confidence: 0.89)
[2025-05-26 17:27:35,390: INFO: ocr_engine]: OCR Output: 'HT 3THR,' (Confidence: 0.14)
[2025-05-26 17:27:35,390: INFO: ocr_engine]: OCR Output: 'H 4a' (Confidence: 0.11)
[2025-05-26 17:27:35,390: INFO: ocr_engine]: Final Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2025-05-26 17:27:35,396: INFO: app]: Text extracted and information parsed from ID card.
[2025-05-26 17:27:35,445: INFO: sql_connection]: No records found.
[2025-05-26 17:27:35,465: INFO: sql_connection]: No records found.
[2025-05-26 17:27:35,465: INFO: sql_connection]: No duplicate records found.
[2025-05-26 17:27:35,482: INFO: face_verification]: Extracting embeddings from: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:35,483: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:36,218: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:27:36,221: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:27:36,228: INFO: app]: ID card type selected: PAN
[2025-05-26 17:27:36,228: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:27:36,233: ERROR: preprocess]: Error reading image: 'NoneType' object has no attribute 'read'
[2025-05-26 17:27:36,234: INFO: app]: Face image loaded.
[2025-05-26 17:27:36,236: ERROR: app]: No face image uploaded.
[2025-05-26 17:27:40,430: INFO: face_verification]: Successfully retrieved face embeddings.
[2025-05-26 17:27:40,460: ERROR: sql_connection]: Error inserting records into users table: 1292 (22007): Incorrect datetime value: '07-05-2002' for column 'dob' at row 1
[2025-05-26 17:27:46,305: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:27:46,305: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:27:46,307: INFO: app]: ID card type selected: PAN
[2025-05-26 17:27:46,307: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:27:46,311: INFO: app]: Face image loaded.
[2025-05-26 17:27:46,317: INFO: app]: ID card image loaded.
[2025-05-26 17:27:46,345: INFO: preprocess]: ID card contours found at: (133, 54, 743, 466)
[2025-05-26 17:27:46,345: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:27:46,365: INFO: app]: ID card ROI extracted.
[2025-05-26 17:27:46,365: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:27:46,472: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:27:46,476: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:46,482: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:46,482: INFO: app]: Faces extracted and saved.
[2025-05-26 17:27:46,482: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:27:46,482: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:46,484: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:27:48,451: INFO: face_verification]: DeepFace result: {'verified': False, 'distance': 0.7807213662404089, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 2, 'y': 0, 'w': 63, 'h': 63, 'left_eye': None, 'right_eye': None}, 'img2': {'x': 28, 'y': 29, 'w': 104, 'h': 104, 'left_eye': (100, 69), 'right_eye': (60, 70)}}, 'time': 1.97}
[2025-05-26 17:27:48,451: INFO: face_verification]: Face verification failed.
[2025-05-26 17:27:48,451: INFO: app]: Face verification status: failed.
[2025-05-26 17:27:52,282: INFO: app]: Page layout set to wider configuration.
[2025-05-26 17:27:52,283: INFO: app]: Custom theme applied to Streamlit app.
[2025-05-26 17:27:52,285: INFO: app]: ID card type selected: PAN
[2025-05-26 17:27:52,286: INFO: app]: Header set for PAN Card registration.
[2025-05-26 17:27:52,288: INFO: app]: Face image loaded.
[2025-05-26 17:27:52,296: INFO: app]: ID card image loaded.
[2025-05-26 17:27:52,303: INFO: preprocess]: ID card contours found at: (133, 54, 743, 466)
[2025-05-26 17:27:52,303: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\contour_id.jpg
[2025-05-26 17:27:52,315: INFO: app]: ID card ROI extracted.
[2025-05-26 17:27:52,316: INFO: face_verification]: Starting face extraction process...
[2025-05-26 17:27:52,431: INFO: face_verification]: Extracted face saved at: C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:27:52,433: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:52,437: INFO: preprocess]: Image saved at: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:52,437: INFO: app]: Faces extracted and saved.
[2025-05-26 17:27:52,437: INFO: face_verification]: Verifying faces using DeepFace...
[2025-05-26 17:27:52,437: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:52,437: INFO: utils]: File exists at C:\Users\HARSHUL\Desktop\PROJECTS\New_Ekyc\data\02_intermediate_data\extracted_face.jpg
[2025-05-26 17:27:53,029: INFO: face_verification]: DeepFace result: {'verified': True, 'distance': 0.07409229893142644, 'threshold': 0.68, 'model': 'VGG-Face', 'detector_backend': 'opencv', 'similarity_metric': 'cosine', 'facial_areas': {'img1': {'x': 26, 'y': 27, 'w': 103, 'h': 103, 'left_eye': (96, 64), 'right_eye': (60, 67)}, 'img2': {'x': 28, 'y': 29, 'w': 104, 'h': 104, 'left_eye': (100, 69), 'right_eye': (60, 70)}}, 'time': 0.59}
[2025-05-26 17:27:53,029: INFO: face_verification]: Face verification successful.
[2025-05-26 17:27:53,030: INFO: app]: Face verification status: successful.
[2025-05-26 17:27:53,030: INFO: ocr_engine]: Text Extraction Started...
[2025-05-26 17:27:53,032: WARNING: easyocr]: Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
[2025-05-26 17:27:57,072: INFO: ocr_engine]: Initializing OCR reader and processing image...
[2025-05-26 17:27:59,808: INFO: ocr_engine]: OCR Output: 'HT HIET' (Confidence: 0.15)
[2025-05-26 17:27:59,808: INFO: ocr_engine]: OCR Output: 'Governmentonindia' (Confidence: 0.62)
[2025-05-26 17:27:59,808: INFO: ocr_engine]: OCR Output: 'Hfaved faart' (Confidence: 0.13)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: 'Abhishek Tiwari' (Confidence: 0.84)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: ']' (Confidence: 0.07)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: 'Sn ff' (Confidence: 0.12)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: 'DOB' (Confidence: 1.00)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: '07/05/2002' (Confidence: 1.00)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: '5r4' (Confidence: 0.15)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: 'MALE' (Confidence: 1.00)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: '8' (Confidence: 1.00)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: '1' (Confidence: 0.11)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: '8173 2997 3675' (Confidence: 0.89)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: 'HT 3THR,' (Confidence: 0.14)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: OCR Output: 'H 4a' (Confidence: 0.11)
[2025-05-26 17:27:59,809: INFO: ocr_engine]: Final Extracted Text: |Governmentonindia|Abhishek Tiwari|DOB|07/05/2002|MALE|8|8173 2997 3675|
[2025-05-26 17:27:59,810: INFO: app]: Text extracted and information parsed from ID card.
[2025-05-26 17:27:59,813: INFO: sql_connection]: No records found.
[2025-05-26 17:27:59,814: INFO: sql_connection]: No records found.
[2025-05-26 17:27:59,815: INFO: sql_connection]: No duplicate records found.
[2025-05-26 17:27:59,816: INFO: face_verification]: Extracting embeddings from: data\02_intermediate_data\face_image.jpg
[2025-05-26 17:27:59,816: INFO: utils]: File exists at data\02_intermediate_data\face_image.jpg
[2025-05-26 17:28:00,236: INFO: face_verification]: Successfully retrieved face embeddings.
[2025-05-26 17:28:00,238: ERROR: sql_connection]: Error inserting records into users table: 1292 (22007): Incorrect datetime value: '07-05-2002' for column 'dob' at row 1
[2025-05-26 17:28:00,239: INFO: app]: New user record inserted: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[2025-05-26 17:34:02,989: INFO: utils]: YAML file loaded: config.yaml
[2025-05-26 17:34:03,039: INFO: utils]: YAML file loaded: config.yaml
